BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
1821,POPOVA,returns from town.,0.22,0.3,0.73,0.2,R,7/10
1822,SMIRNOV,"I didn’t come to your steward, but to you! What the devil,",0.22,0.45,0.73,0.7,R,7/10
1823,SMIRNOV,"excuse my saying so, have I to do with your steward!",0.22,0.45,0.73,0.2,R,7/10
1824,POPOVA,"Excuse me, sir, I am not accustomed to listen to such",0.22,0.3,0.73,0.7,R,7/10
1825,POPOVA,expressions or to such a tone of voice. I want to hear no more. [Makes a,0.22,0.3,0.73,0.2,R,7/10
1826,POPOVA,rapid exit.],0.22,0.3,0.73,0.2,R,7/10
1827,SMIRNOV,"Well, there! “A state of mind.”... “Husband died seven months",0.22,0.55,0.73,0.7,R,7/10
1828,SMIRNOV,"ago!” Must I pay the interest, or mustn’t I? I ask you: Must I pay,",0.22,0.65,0.73,0.2,R,7/10
1829,SMIRNOV,"or must I not? Suppose your husband is dead, and you’ve got a state",0.22,0.5,0.73,0.2,R,7/10
1830,SMIRNOV,"of mind, and nonsense of that sort.... And your steward’s gone away",0.22,0.4,0.73,0.2,R,7/10
1831,SMIRNOV,"somewhere, devil take him, what do you want me to do? Do you think I can",0.22,0.5,0.72,0.2,R,7/10
1832,SMIRNOV,"fly away from my creditors in a balloon, or what? Or do you expect me",0.22,0.5,0.72,0.2,R,7/10
1833,SMIRNOV,to go and run my head into a brick wall? I go to Grusdev and he isn’t at,0.22,0.5,0.72,0.2,R,7/10
1834,SMIRNOV,"home, Yaroshevitch has hidden himself, I had a violent row with Kuritsin",0.22,0.3,0.72,0.2,R,7/10
1835,SMIRNOV,"and nearly threw him out of the window, Mazugo has something the matter",0.22,0.3,0.72,0.2,R,7/10
1836,SMIRNOV,"with his bowels, and this woman has “a state of mind.” Not one of the",0.22,0.3,0.72,0.2,R,7/10
1837,SMIRNOV,"swine wants to pay me! Just because I’m too gentle with them, because",0.22,0.45,0.72,0.2,R,7/10
1838,SMIRNOV,"I’m a rag, just weak wax in their hands! I’m much too gentle with them!",0.22,0.6,0.72,0.2,R,7/10
1839,SMIRNOV,"Well, just you wait! You’ll find out what I’m like! I shan’t let you",0.22,0.6,0.72,0.2,R,7/10
1840,SMIRNOV,"play about with me, confound it! I shall jolly well stay here until she",0.22,0.45,0.72,0.2,R,7/10
1841,SMIRNOV,"pays! Brr!... How angry I am to-day, how angry I am! All my inside is",0.22,0.85,0.72,0.2,R,7/10
1842,SMIRNOV,"quivering with anger, and I can’t even breathe.... Foo, my word, I even",0.22,0.4,0.72,0.2,R,7/10
1843,SMIRNOV,feel sick! [Yells] Waiter!,0.22,0.6,0.72,0.2,R,7/10
1844,LUKA,What is it?,0.22,0.5,0.72,0.7,R,7/10
1845,SMIRNOV,Get me some kvass or water! [Exit LUKA] What a way to reason! A,0.22,0.6,0.72,0.7,R,7/10
1846,SMIRNOV,"man is in desperate need of his money, and she won’t pay it because,",0.22,0.3,0.72,0.2,R,7/10
1847,SMIRNOV,"you see, she is not disposed to attend to money matters!... That’s real",0.22,0.55,0.72,0.2,R,7/10
1848,SMIRNOV,"silly feminine logic. That’s why I never did like, and don’t like now,",0.22,0.3,0.72,0.2,R,7/10
1849,SMIRNOV,to have to talk to women. I’d rather sit on a barrel of gunpowder than,0.22,0.3,0.72,0.2,R,7/10
1850,SMIRNOV,talk to a woman. Brr!... I feel quite chilly--and it’s all on account of,0.22,0.65,0.72,0.2,R,7/10
1851,SMIRNOV,that little bit of fluff! I can’t even see one of these poetic creatures,0.22,0.45,0.72,0.2,R,7/10
1852,SMIRNOV,from a distance without breaking out into a cold sweat out of sheer,0.22,0.3,0.72,0.2,R,7/10
1853,SMIRNOV,anger. I can’t look at them. [Enter LUKA with water.],0.22,0.3,0.72,0.2,R,7/10
1854,LUKA,Madam is ill and will see nobody.,0.32,0.3,0.72,0.7,L,6/10
1855,SMIRNOV,"Get out! [Exit LUKA] Ill and will see nobody! No, it’s all",0.22,0.6,0.72,0.7,R,7/10
1856,SMIRNOV,"right, you don’t see me.... I’m going to stay and will sit here till you",0.22,0.4,0.72,0.2,R,7/10
1857,SMIRNOV,"give me the money. You can be ill for a week, if you like, and I’ll stay",0.22,0.3,0.72,0.2,R,7/10
1858,SMIRNOV,here for a week.... If you’re ill for a year--I’ll stay for a year.,0.22,0.5,0.72,0.2,R,7/10
1859,SMIRNOV,"I’m going to get my own, my dear! You don’t get at me with your widow’s",0.22,0.45,0.72,0.2,R,7/10
1860,SMIRNOV,weeds and your dimpled cheeks! I know those dimples! [Shouts through the,0.22,0.6,0.72,0.2,R,7/10
1861,SMIRNOV,"window] Simeon, take them out! We aren’t going away at once! I’m staying",0.22,0.6,0.72,0.2,R,7/10
1862,SMIRNOV,here! Tell them in the stable to give the horses some oats! You,0.22,0.6,0.72,0.2,R,7/10
1863,SMIRNOV,"fool, you’ve let the near horse’s leg get tied up in the reins again!",0.22,0.45,0.72,0.2,R,7/10
1864,SMIRNOV,"from the window] Oh, it’s bad.... The heat’s frightful, nobody pays up.",0.22,0.4,0.72,0.2,R,7/10
1865,SMIRNOV,"I slept badly, and on top of everything else here’s a bit of fluff in",0.22,0.3,0.72,0.2,R,7/10
1866,SMIRNOV,mourning with “a state of mind.”... My head’s aching.... Shall I have,0.22,0.5,0.72,0.2,R,7/10
1867,SMIRNOV,"some vodka, what? Yes, I think I will. [Yells] Waiter!",0.22,0.65,0.72,0.2,R,7/10
1868,LUKA,What is it?,0.22,0.5,0.72,0.7,R,7/10
1869,SMIRNOV,A glass of vodka! [Exit LUKA] Ouf! [Sits and inspects himself],0.22,0.6,0.72,0.7,R,7/10
1870,SMIRNOV,"I must say I look well! Dust all over, boots dirty, unwashed, unkempt,",0.22,0.45,0.72,0.2,R,7/10
1871,SMIRNOV,straw on my waistcoat.... The dear lady may well have taken me for a,0.22,0.4,0.72,0.2,R,7/10
1872,SMIRNOV,brigand. [Yawns] It’s rather impolite to come into a drawing-room in,0.22,0.3,0.72,0.2,R,7/10
1873,SMIRNOV,"this state, but it can’t be helped.... I am not here as a visitor,",0.23,0.4,0.72,0.2,R,7/10
1874,SMIRNOV,"but as a creditor, and there’s no dress specially prescribed for",0.23,0.3,0.72,0.2,R,7/10
1875,SMIRNOV,creditors....,0.23,0.4,0.72,0.2,R,7/10
1876,LUKA,"You allow yourself to go very far, sir....",0.23,0.4,0.72,0.7,R,7/10
1877,LUKA,SMIRNOV [Angrily] What?,0.23,0.5,0.72,0.2,R,7/10
1878,LUKA,I... er... nothing... I really...,0.23,0.7,0.72,0.2,R,7/10
1879,SMIRNOV,Whom are you talking to? Shut up!,0.23,0.65,0.72,0.7,R,7/10
1880,LUKA,[Aside] The devil’s come to stay.... Bad luck that brought him....,0.23,0.5,0.72,0.7,R,7/10
1881,SMIRNOV,"Oh, how angry I am! So angry that I think I could grind the",0.23,0.45,0.72,0.7,R,7/10
1882,SMIRNOV,whole world to dust.... I even feel sick.... [Yells] Waiter!,0.23,0.65,0.72,0.2,R,7/10
1883,POPOVA,"[Her eyes downcast] Sir, in my solitude I have grown",0.23,0.3,0.72,0.7,R,7/10
1884,POPOVA,"unaccustomed to the masculine voice, and I can’t stand shouting. I must",0.23,0.3,0.72,0.2,R,7/10
1885,POPOVA,ask you not to disturb my peace.,0.23,0.3,0.72,0.2,R,7/10
1886,SMIRNOV,"Pay me the money, and I’ll go.",0.23,0.3,0.72,0.7,R,7/10
1887,POPOVA,I told you perfectly plainly; I haven’t any money to spare; wait,0.23,0.3,0.72,0.7,R,7/10
1888,POPOVA,until the day after to-morrow.,0.23,0.3,0.72,0.2,R,7/10
1889,SMIRNOV,And I told you perfectly plainly I don’t want the money the day,0.23,0.3,0.72,0.7,R,7/10
1890,SMIRNOV,"after to-morrow, but to-day. If you don’t pay me to-day, I’ll have to",0.23,0.3,0.72,0.2,R,7/10
1891,SMIRNOV,hang myself to-morrow.,0.23,0.3,0.72,0.2,R,7/10
1892,POPOVA,But what can I do if I haven’t got the money? You’re so strange!,0.23,0.65,0.72,0.7,R,7/10
1893,SMIRNOV,Then you won’t pay me now? Eh?,0.23,0.7,0.72,0.7,R,7/10
1894,POPOVA,I can’t.,0.23,0.3,0.72,0.7,R,7/10
1895,SMIRNOV,In that case I stay here and shall wait until I get it. [Sits,0.23,0.3,0.72,0.7,R,7/10
1896,SMIRNOV,down] You’re going to pay me the day after to-morrow? Very well! I’ll,0.23,0.65,0.72,0.2,R,7/10
1897,SMIRNOV,stay here until the day after to-morrow. I’ll sit here all the time....,0.23,0.4,0.72,0.2,R,7/10
1898,SMIRNOV,haven’t I? Or do you think I’m doing this for a joke?,0.23,0.7,0.71,0.2,R,7/10
1899,POPOVA,Please don’t shout! This isn’t a stable!,0.23,0.6,0.71,0.7,R,7/10
1900,SMIRNOV,"I wasn’t asking you about a stable, but whether I’d got my",0.23,0.3,0.71,0.7,R,7/10
1901,SMIRNOV,interest to pay to-morrow or not?,0.23,0.5,0.71,0.2,R,7/10
1902,POPOVA,You don’t know how to behave before women!,0.23,0.45,0.71,0.7,R,7/10
1903,SMIRNOV,"No, I do know how to behave before women!",0.23,0.45,0.71,0.7,R,7/10
1904,POPOVA,"No, you don’t! You’re a rude, ill-bred man! Decent people don’t",0.23,0.6,0.71,0.7,R,7/10
1905,POPOVA,talk to a woman like that!,0.23,0.45,0.71,0.2,R,7/10
1906,SMIRNOV,"What a business! How do you want me to talk to you? In French,",0.23,0.65,0.71,0.7,R,7/10
1907,SMIRNOV,"or what? [Loses his temper and lisps] _Madame, je vous prie_.... How",0.33,0.6,0.71,0.2,L,6/10
1908,SMIRNOV,"happy I am that you don’t pay me.... Ah, pardon. I have disturbed you!",0.23,0.55,0.71,0.2,R,7/10
1909,SMIRNOV,Such lovely weather to-day! And how well you look in mourning! [Bows.],0.23,0.6,0.71,0.2,R,7/10
1910,POPOVA,That’s silly and rude.,0.23,0.3,0.71,0.7,R,7/10
1911,SMIRNOV,[Teasing her] Silly and rude! I don’t know how to behave before,0.23,0.45,0.71,0.7,R,7/10
1912,SMIRNOV,"women! Madam, in my time I’ve seen more women than you’ve seen sparrows!",0.33,0.6,0.71,0.2,L,6/10
1913,SMIRNOV,Three times I’ve fought duels on account of women. I’ve refused twelve,0.23,0.3,0.71,0.2,R,7/10
1914,SMIRNOV,"women, and nine have refused me! Yes! There was a time when I played the",0.23,0.6,0.71,0.2,R,7/10
1915,SMIRNOV,"fool, scented myself, used honeyed words, wore jewellery, made beautiful",0.33,0.3,0.71,0.2,L,6/10
1916,SMIRNOV,"bows. I used to love, to suffer, to sigh at the moon, to get sour, to",0.23,0.3,0.71,0.2,R,7/10
1917,SMIRNOV,"thaw, to freeze.... I used to love passionately, madly, every blessed",0.33,0.4,0.71,0.2,L,6/10
1918,SMIRNOV,"way, devil take me; I used to chatter like a magpie about emancipation,",0.23,0.3,0.71,0.2,R,7/10
1919,SMIRNOV,"and wasted half my wealth on tender feelings, but now--you must excuse",0.23,0.4,0.71,0.2,R,7/10
1920,SMIRNOV,"me! You won’t get round me like that now! I’ve had enough! Black eyes,",0.23,0.75,0.71,0.2,R,7/10
1921,SMIRNOV,"passionate eyes, ruby lips, dimpled cheeks, the moon, whispers, timid",0.23,0.3,0.71,0.2,R,7/10
1922,SMIRNOV,"breathing--I wouldn’t give a brass farthing for the lot, madam! Present",0.33,0.55,0.71,0.2,L,6/10
1923,SMIRNOV,"company always excepted, all women, great or little, are insincere,",0.23,0.3,0.71,0.2,R,7/10
1924,SMIRNOV,"crooked, backbiters, envious, liars to the marrow of their bones, vain,",0.23,0.3,0.71,0.2,R,7/10
1925,SMIRNOV,"trivial, merciless, unreasonable, and, as far as this is concerned [taps",0.23,0.3,0.71,0.2,R,7/10
1926,SMIRNOV,"his forehead] excuse my outspokenness, a sparrow can give ten points to",0.23,0.3,0.71,0.2,R,7/10
1927,SMIRNOV,any philosopher in petticoats you like to name! You look at one of,0.23,0.45,0.71,0.2,R,7/10
1928,SMIRNOV,"these poetic creatures: all muslin, an ethereal demi-goddess, you have a",0.23,0.3,0.71,0.2,R,7/10
1929,SMIRNOV,"million transports of joy, and you look into her soul--and see a common",0.23,0.4,0.71,0.2,R,7/10
1930,SMIRNOV,crocodile! [He grips the back of a chair; the chair creaks and breaks],0.23,0.45,0.71,0.2,R,7/10
1931,SMIRNOV,But the most disgusting thing of all is that this crocodile for some,0.23,0.3,0.71,0.2,R,7/10
1932,SMIRNOV,"reason or other imagines that its chef d’oeuvre, its privilege and",0.23,0.3,0.71,0.2,R,7/10
1933,SMIRNOV,"monopoly, is its tender feelings. Why, confound it, hang me on that nail",0.23,0.3,0.71,0.2,R,7/10
1934,SMIRNOV,"feet upwards, if you like, but have you met a woman who can love anybody",0.23,0.3,0.71,0.2,R,7/10
1935,SMIRNOV,"except a lapdog? When she’s in love, can she do anything but snivel and",0.23,0.5,0.71,0.2,R,7/10
1936,SMIRNOV,slobber? While a man is suffering and making sacrifices all her love,0.23,0.5,0.71,0.2,R,7/10
1937,SMIRNOV,"expresses itself in her playing about with her scarf, and trying to hook",0.23,0.3,0.71,0.2,R,7/10
1938,SMIRNOV,"him more firmly by the nose. You have the misfortune to be a woman, you",0.23,0.3,0.71,0.2,R,7/10
1939,SMIRNOV,"know from yourself what is the nature of woman. Tell me truthfully,",0.23,0.3,0.71,0.2,R,7/10
1940,SMIRNOV,"have you ever seen a woman who was sincere, faithful, and constant? You",0.23,0.5,0.71,0.2,R,7/10
1941,SMIRNOV,haven’t! Only freaks and old women are faithful and constant! You’ll,0.23,0.6,0.71,0.2,R,7/10
1942,SMIRNOV,meet a cat with a horn or a white woodcock sooner than a constant woman!,0.23,0.45,0.71,0.2,R,7/10
1943,POPOVA,"Then, according to you, who is faithful and constant in love? Is",0.23,0.5,0.71,0.7,R,7/10
1944,POPOVA,it the man?,0.23,0.5,0.71,0.2,R,7/10
1945,SMIRNOV,"Yes, the man!",0.23,0.45,0.71,0.7,R,7/10
1946,POPOVA,The man! [Laughs bitterly] Men are faithful and constant in,0.23,0.45,0.71,0.7,R,7/10
1947,POPOVA,love! What an idea! [With heat] What right have you to talk like that?,0.23,0.8,0.71,0.2,R,7/10
1948,POPOVA,"Men are faithful and constant! Since we are talking about it, I’ll",0.23,0.45,0.71,0.2,R,7/10
1949,POPOVA,"tell you that of all the men I knew and know, the best was my late",0.23,0.3,0.71,0.2,R,7/10
1950,POPOVA,"husband.... I loved him passionately with all my being, as only a young",0.23,0.4,0.71,0.2,R,7/10
1951,POPOVA,"and imaginative woman can love, I gave him my youth, my happiness, my",0.23,0.3,0.71,0.2,R,7/10
1952,POPOVA,"life, my fortune, I breathed in him, I worshipped him as if I were a",0.23,0.3,0.71,0.2,R,7/10
1953,POPOVA,"heathen, and... and what then? This best of men shamelessly deceived me",0.23,0.6,0.71,0.2,R,7/10
1954,POPOVA,at every step! After his death I found in his desk a whole drawerful,0.33,0.45,0.71,0.2,L,6/10
1955,POPOVA,"of love-letters, and when he was alive--it’s an awful thing to",0.23,0.4,0.71,0.2,R,7/10
1956,POPOVA,"remember!--he used to leave me alone for weeks at a time, and make love",0.24,0.55,0.71,0.2,R,7/10
1957,POPOVA,"to other women and betray me before my very eyes; he wasted my money,",0.24,0.3,0.71,0.2,R,7/10
1958,POPOVA,"and made fun of my feelings.... And, in spite of all that, I loved him",0.34,0.4,0.71,0.2,L,6/10
1959,POPOVA,"and was true to him. And not only that, but, now that he is dead, I",0.24,0.3,0.71,0.2,R,7/10
1960,POPOVA,am still true and constant to his memory. I have shut myself for ever,0.24,0.3,0.71,0.2,R,7/10
1961,POPOVA,"within these four walls, and will wear these weeds to the very end....",0.24,0.4,0.71,0.2,R,7/10
1962,SMIRNOV,[Laughs contemptuously] Weeds!... I don’t understand what you,0.24,0.55,0.71,0.7,R,7/10
1963,SMIRNOV,take me for. As if I don’t know why you wear that black domino and bury,0.24,0.3,0.71,0.2,R,7/10
1964,SMIRNOV,"yourself between four walls! I should say I did! It’s so mysterious, so",0.24,0.6,0.71,0.2,R,7/10
1965,SMIRNOV,poetic! When some junker [Note: So in the original.] or some tame poet,0.24,0.45,0.7,0.2,R,7/10
1966,SMIRNOV,goes past your windows he’ll think: “There lives the mysterious Tamara,0.24,0.3,0.7,0.2,R,7/10
1967,SMIRNOV,"who, for the love of her husband, buried herself between four walls.” We",0.24,0.3,0.7,0.2,R,7/10
1968,SMIRNOV,know these games!,0.24,0.45,0.7,0.2,R,7/10
1969,POPOVA,[Exploding] What? How dare you say all that to me?,0.24,0.7,0.7,0.7,R,7/10
1970,SMIRNOV,"You may have buried yourself alive, but you haven’t forgotten",0.24,0.3,0.7,0.7,R,7/10
1971,SMIRNOV,to powder your face!,0.24,0.45,0.7,0.2,R,7/10
1972,POPOVA,How dare you speak to me like that?,0.24,0.5,0.7,0.7,R,7/10
1973,SMIRNOV,"Please don’t shout, I’m not your steward! You must allow me to",0.24,0.45,0.7,0.7,R,7/10
1974,SMIRNOV,"call things by their real names. I’m not a woman, and I’m used to saying",0.24,0.3,0.7,0.2,R,7/10
1975,SMIRNOV,"what I think straight out! Don’t you shout, either!",0.24,0.6,0.7,0.2,R,7/10
1976,POPOVA,"I’m not shouting, it’s you! Please leave me alone!",0.24,0.6,0.7,0.7,R,7/10
1977,SMIRNOV,Pay me my money and I’ll go.,0.24,0.3,0.7,0.7,R,7/10
1978,POPOVA,I shan’t give you any money!,0.24,0.45,0.7,0.7,R,7/10
1979,SMIRNOV,"Oh, no, you will.",0.24,0.3,0.7,0.7,R,7/10
1980,POPOVA,"I shan’t give you a farthing, just to spite you. You leave me",0.24,0.3,0.7,0.7,R,7/10
1981,POPOVA,alone!,0.24,0.45,0.7,0.2,R,7/10
1982,SMIRNOV,I have not the pleasure of being either your husband or your,0.24,0.3,0.7,0.7,R,7/10
1983,SMIRNOV,"fiancé, so please don’t make scenes. [Sits] I don’t like it.",0.24,0.3,0.7,0.2,R,7/10
1984,POPOVA,[Choking with rage] So you sit down?,0.24,0.5,0.7,0.7,R,7/10
1985,SMIRNOV,I do.,0.24,0.3,0.7,0.7,R,7/10
1986,POPOVA,I ask you to go away!,0.24,0.45,0.7,0.7,R,7/10
1987,SMIRNOV,"Give me my money.... [Aside] Oh, how angry I am! How angry I",0.24,0.55,0.7,0.7,R,7/10
1988,SMIRNOV,am!,0.24,0.45,0.7,0.2,R,7/10
1989,POPOVA,I don’t want to talk to impudent scoundrels! Get out of this!,0.24,0.6,0.7,0.7,R,7/10
1990,SMIRNOV,No.,0.24,0.3,0.7,0.7,R,7/10
1991,POPOVA,No?,0.24,0.5,0.7,0.7,R,7/10
1992,SMIRNOV,No!,0.24,0.45,0.7,0.7,R,7/10
1993,POPOVA,"Very well then! [Rings, enter LUKA] Luka, show this gentleman",0.24,0.45,0.7,0.7,R,7/10
1994,POPOVA,out!,0.24,0.45,0.7,0.2,R,7/10
1995,LUKA,"[Approaches SMIRNOV] Would you mind going out, sir, as you’re",0.24,0.3,0.7,0.7,R,7/10
1996,LUKA,asked to! You needn’t...,0.24,0.55,0.7,0.2,R,7/10
1997,SMIRNOV,[Jumps up] Shut up! Who are you talking to? I’ll chop you into,0.24,0.65,0.7,0.7,R,7/10
1998,SMIRNOV,pieces!,0.24,0.45,0.7,0.2,R,7/10
1999,LUKA,[Clutches at his heart] Little fathers!... What people!... [Falls,0.24,0.8,0.7,0.7,R,7/10
2000,LUKA,"into a chair] Oh, I’m ill, I’m ill! I can’t breathe!",0.24,0.6,0.7,0.2,R,7/10
2001,POPOVA,Where’s Dasha? Dasha! [Shouts] Dasha! Pelageya! Dasha! [Rings.],0.24,1.0,0.7,0.7,R,7/10
2002,LUKA,Oh! They’ve all gone out to pick fruit.... There’s nobody at home!,0.24,0.7,0.7,0.7,R,7/10
2003,LUKA,I’m ill! Water!,0.24,0.6,0.7,0.2,R,7/10
2004,POPOVA,"Get out of this, now.",0.24,0.3,0.7,0.7,R,7/10
2005,SMIRNOV,Can’t you be more polite?,0.24,0.5,0.7,0.7,R,7/10
2006,POPOVA,[Clenches her fists and stamps her foot] You’re a boor! A coarse,0.24,0.45,0.7,0.7,R,7/10
2007,POPOVA,bear! A Bourbon! A monster!,0.24,0.75,0.7,0.2,R,7/10
2008,SMIRNOV,What? What did you say?,0.24,0.7,0.7,0.7,R,7/10
2009,POPOVA,"I said you are a bear, a monster!",0.24,0.45,0.7,0.7,R,7/10
2010,SMIRNOV,[Approaching her] May I ask what right you have to insult me?,0.24,0.5,0.7,0.7,R,7/10
2011,POPOVA,And suppose I am insulting you? Do you think I’m afraid of you?,0.24,0.7,0.7,0.7,R,7/10
2012,SMIRNOV,And do you think that just because you’re a poetic creature you,0.24,0.3,0.7,0.7,R,7/10
2013,SMIRNOV,can insult me with impunity? Eh? We’ll fight it out!,0.24,0.85,0.7,0.2,R,7/10
2014,LUKA,Little fathers!... What people!... Water!,0.24,0.95,0.7,0.7,R,7/10
2015,SMIRNOV,Pistols!,0.24,0.45,0.7,0.7,R,7/10
2016,POPOVA,Do you think I’m afraid of you just because you have large fists,0.24,0.3,0.7,0.7,R,7/10
2017,POPOVA,and a bull’s throat? Eh? You Bourbon!,0.24,0.85,0.7,0.2,R,7/10
2018,SMIRNOV,"We’ll fight it out! I’m not going to be insulted by anybody,",0.24,0.45,0.7,0.7,R,7/10
2019,SMIRNOV,"and I don’t care if you are a woman, one of the “softer sex,” indeed!",0.24,0.45,0.7,0.2,R,7/10
2020,POPOVA,[Trying to interrupt him] Bear! Bear! Bear!,0.24,0.75,0.7,0.7,R,7/10
2021,SMIRNOV,It’s about time we got rid of the prejudice that only men need,0.24,0.3,0.7,0.7,R,7/10
2022,SMIRNOV,"pay for their insults. Devil take it, if you want equality of rights you",0.24,0.3,0.7,0.2,R,7/10
2023,SMIRNOV,can have it. We’re going to fight it out!,0.24,0.45,0.7,0.2,R,7/10
2024,POPOVA,With pistols? Very well!,0.24,0.65,0.7,0.7,R,7/10
2025,SMIRNOV,This very minute.,0.24,0.3,0.7,0.7,R,7/10
2026,POPOVA,This very minute! My husband had some pistols.... I’ll bring,0.24,0.55,0.7,0.7,R,7/10
2027,POPOVA,"them here. [Is going, but turns back] What pleasure it will give me to",0.24,0.3,0.7,0.2,R,7/10
2028,POPOVA,put a bullet into your thick head! Devil take you! [Exit.],0.24,0.6,0.7,0.2,R,7/10
2029,SMIRNOV,I’ll bring her down like a chicken! I’m not a little boy or a,0.24,0.45,0.7,0.7,R,7/10
2030,SMIRNOV,sentimental puppy; I don’t care about this “softer sex.”,0.24,0.3,0.7,0.2,R,7/10
2031,LUKA,"Gracious little fathers!... [Kneels] Have pity on a poor old man,",0.24,0.55,0.69,0.7,R,7/10
2032,LUKA,"and go away from here! You’ve frightened her to death, and now you want",0.34,0.45,0.69,0.2,L,6/10
2033,LUKA,to shoot her!,0.24,0.45,0.69,0.2,R,7/10
2034,SMIRNOV,"[Not hearing him] If she fights, well that’s equality of",0.24,0.3,0.69,0.7,R,7/10
2035,SMIRNOV,"rights, emancipation, and all that! Here the sexes are equal! I’ll shoot",0.24,0.6,0.69,0.2,R,7/10
2036,SMIRNOV,her on principle! But what a woman! [Parodying her] “Devil take you!,0.24,0.75,0.69,0.2,R,7/10
2037,SMIRNOV,"I’ll put a bullet into your thick head.” Eh? How she reddened, how her",0.24,0.5,0.69,0.2,R,7/10
2038,SMIRNOV,"cheeks shone!... She accepted my challenge! My word, it’s the first time",0.24,0.7,0.69,0.2,R,7/10
2039,SMIRNOV,in my life that I’ve seen....,0.24,0.4,0.69,0.2,R,7/10
2040,LUKA,"Go away, sir, and I’ll always pray to God for you!",0.25,0.45,0.69,0.7,R,7/10
2041,SMIRNOV,She is a woman! That’s the sort I can understand! A real woman!,0.25,0.75,0.69,0.7,R,7/10
2042,SMIRNOV,"Not a sour-faced jellybag, but fire, gunpowder, a rocket! I’m even sorry",0.25,0.45,0.69,0.2,R,7/10
2043,SMIRNOV,to have to kill her!,0.35,0.45,0.69,0.2,L,6/10
2044,LUKA,"[Weeps] Dear... dear sir, do go away!",0.25,0.55,0.69,0.7,R,7/10
2045,SMIRNOV,I absolutely like her! Absolutely! Even though her cheeks are,0.25,0.6,0.69,0.7,R,7/10
2046,SMIRNOV,"dimpled, I like her! I’m almost ready to let the debt go... and I’m not",0.25,0.55,0.69,0.2,R,7/10
2047,SMIRNOV,angry any longer.... Wonderful woman!,0.25,0.55,0.69,0.2,R,7/10
2048,POPOVA,Here are the pistols.... But before we fight you must show me,0.25,0.4,0.69,0.7,R,7/10
2049,POPOVA,how to fire. I’ve never held a pistol in my hands before.,0.25,0.3,0.69,0.2,R,7/10
2050,LUKA,"Oh, Lord, have mercy and save her.... I’ll go and find the",0.25,0.4,0.69,0.7,R,7/10
2051,LUKA,coachman and the gardener.... Why has this infliction come on us....,0.25,0.5,0.69,0.2,R,7/10
2052,SMIRNOV,"[Examining the pistols] You see, there are several sorts of",0.25,0.3,0.69,0.7,R,7/10
2053,SMIRNOV,"pistols.... There are Mortimer pistols, specially made for duels, they",0.35,0.4,0.69,0.2,L,6/10
2054,SMIRNOV,"fire a percussion-cap. These are Smith and Wesson revolvers, triple",0.25,0.3,0.69,0.2,R,7/10
2055,SMIRNOV,"action, with extractors.... These are excellent pistols. They can’t cost",0.25,0.4,0.69,0.2,R,7/10
2056,SMIRNOV,less than ninety roubles the pair.... You must hold the revolver like,0.25,0.4,0.69,0.2,R,7/10
2057,SMIRNOV,"this.... [Aside] Her eyes, her eyes! What an inspiring woman!",0.25,0.7,0.69,0.2,R,7/10
2058,POPOVA,Like this?,0.25,0.5,0.69,0.7,R,7/10
2059,SMIRNOV,"Yes, like this.... Then you cock the trigger, and take aim like",0.25,0.4,0.69,0.7,R,7/10
2060,SMIRNOV,this.... Put your head back a little! Hold your arm out properly....,0.25,0.65,0.69,0.2,R,7/10
2061,SMIRNOV,Like that.... Then you press this thing with your finger--and that’s,0.25,0.5,0.69,0.2,R,7/10
2062,SMIRNOV,all. The great thing is to keep cool and aim steadily.... Try not to,0.25,0.4,0.69,0.2,R,7/10
2063,SMIRNOV,jerk your arm.,0.25,0.3,0.69,0.2,R,7/10
2064,POPOVA,"Very well.... It’s inconvenient to shoot in a room, let’s go",0.25,0.4,0.69,0.7,R,7/10
2065,POPOVA,into the garden.,0.25,0.3,0.69,0.2,R,7/10
2066,SMIRNOV,"Come along then. But I warn you, I’m going to fire in the air.",0.25,0.3,0.69,0.7,R,7/10
2067,POPOVA,That’s the last straw! Why?,0.25,0.65,0.69,0.7,R,7/10
2068,SMIRNOV,Because... because... it’s my affair.,0.25,0.5,0.69,0.7,R,7/10
2069,POPOVA,"Are you afraid? Yes? Ah! No, sir, you don’t get out of it! You",0.25,1.0,0.69,0.7,R,7/10
2070,POPOVA,come with me! I shan’t have any peace until I’ve made a hole in your,0.35,0.45,0.69,0.2,L,6/10
2071,POPOVA,forehead... that forehead which I hate so much! Are you afraid?,0.25,0.75,0.69,0.2,R,7/10
2072,SMIRNOV,"Yes, I am afraid.",0.25,0.3,0.69,0.7,R,7/10
2073,POPOVA,You lie! Why won’t you fight?,0.25,0.65,0.69,0.7,R,7/10
2074,SMIRNOV,Because... because you... because I like you.,0.25,0.5,0.69,0.7,R,7/10
2075,POPOVA,[Laughs] He likes me! He dares to say that he likes me! [Points,0.25,0.6,0.69,0.7,R,7/10
2076,POPOVA,to the door] That’s the way.,0.25,0.3,0.69,0.2,R,7/10
2077,SMIRNOV,"[Loads the revolver in silence, takes his cap and goes to the",0.25,0.3,0.69,0.7,R,7/10
2078,SMIRNOV,"door. There he stops for half a minute, while they look at each other",0.25,0.3,0.69,0.2,R,7/10
