BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
644,MACBETH,I think not of them:,0.21,0.3,0.74,0.7,R,7/10
645,MACBETH,"Yet, when we can entreat an hour to serve,",0.21,0.3,0.74,0.2,R,7/10
646,MACBETH,"We would spend it in some words upon that business,",0.21,0.3,0.74,0.2,R,7/10
647,MACBETH,If you would grant the time.,0.21,0.3,0.74,0.2,R,7/10
648,BANQUO,At your kind’st leisure.,0.21,0.3,0.74,0.7,R,7/10
649,MACBETH,"If you shall cleave to my consent, when ’tis,",0.21,0.3,0.74,0.7,R,7/10
650,MACBETH,It shall make honour for you.,0.21,0.3,0.74,0.2,R,7/10
651,BANQUO,So I lose none,0.21,0.3,0.74,0.7,R,7/10
652,BANQUO,"In seeking to augment it, but still keep",0.21,0.3,0.74,0.2,R,7/10
653,BANQUO,"My bosom franchis’d, and allegiance clear,",0.21,0.3,0.74,0.2,R,7/10
654,BANQUO,I shall be counsell’d.,0.21,0.3,0.74,0.2,R,7/10
655,MACBETH,Good repose the while!,0.21,0.45,0.74,0.7,R,7/10
656,BANQUO,"Thanks, sir: the like to you.",0.21,0.3,0.74,0.7,R,7/10
657,MACBETH,"Go bid thy mistress, when my drink is ready,",0.21,0.3,0.74,0.7,R,7/10
658,MACBETH,She strike upon the bell. Get thee to bed.,0.21,0.3,0.74,0.2,R,7/10
659,MACBETH,"Is this a dagger which I see before me,",0.21,0.3,0.74,0.2,R,7/10
660,MACBETH,"The handle toward my hand? Come, let me clutch thee:—",0.21,0.5,0.74,0.2,R,7/10
661,MACBETH,"I have thee not, and yet I see thee still.",0.21,0.3,0.74,0.2,R,7/10
662,MACBETH,"Art thou not, fatal vision, sensible",0.21,0.3,0.73,0.2,R,7/10
663,MACBETH,To feeling as to sight? or art thou but,0.21,0.5,0.73,0.2,R,7/10
664,MACBETH,"A dagger of the mind, a false creation,",0.21,0.3,0.73,0.2,R,7/10
665,MACBETH,Proceeding from the heat-oppressed brain?,0.21,0.5,0.73,0.2,R,7/10
666,MACBETH,"I see thee yet, in form as palpable",0.21,0.3,0.73,0.2,R,7/10
667,MACBETH,As this which now I draw.,0.21,0.3,0.73,0.2,R,7/10
668,MACBETH,Thou marshall’st me the way that I was going;,0.21,0.3,0.73,0.2,R,7/10
669,MACBETH,And such an instrument I was to use.,0.21,0.3,0.73,0.2,R,7/10
670,MACBETH,"Mine eyes are made the fools o’ the other senses,",0.31,0.3,0.73,0.2,L,6/10
671,MACBETH,Or else worth all the rest: I see thee still;,0.21,0.3,0.73,0.2,R,7/10
672,MACBETH,"And on thy blade and dudgeon, gouts of blood,",0.32,0.3,0.73,0.2,L,6/10
673,MACBETH,Which was not so before.—There’s no such thing.,0.22,0.3,0.73,0.2,R,7/10
674,MACBETH,It is the bloody business which informs,0.32,0.3,0.73,0.2,L,6/10
675,MACBETH,Thus to mine eyes.—Now o’er the one half-world,0.22,0.3,0.73,0.2,R,7/10
676,MACBETH,"Nature seems dead, and wicked dreams abuse",0.22,0.3,0.73,0.2,R,7/10
677,MACBETH,The curtain’d sleep. Witchcraft celebrates,0.22,0.3,0.73,0.2,R,7/10
678,MACBETH,"Pale Hecate’s off’rings; and wither’d murder,",0.32,0.3,0.73,0.2,L,6/10
679,MACBETH,"Alarum’d by his sentinel, the wolf,",0.22,0.3,0.73,0.2,R,7/10
680,MACBETH,"Whose howl’s his watch, thus with his stealthy pace,",0.22,0.3,0.73,0.2,R,7/10
681,MACBETH,"With Tarquin’s ravishing strides, towards his design",0.22,0.3,0.73,0.2,R,7/10
682,MACBETH,"Moves like a ghost.—Thou sure and firm-set earth,",0.22,0.3,0.73,0.2,R,7/10
683,MACBETH,"Hear not my steps, which way they walk, for fear",0.22,0.3,0.73,0.2,R,7/10
684,MACBETH,"Thy very stones prate of my whereabout,",0.22,0.3,0.73,0.2,R,7/10
685,MACBETH,"And take the present horror from the time,",0.22,0.3,0.73,0.2,R,7/10
686,MACBETH,"Which now suits with it.—Whiles I threat, he lives.",0.22,0.3,0.73,0.2,R,7/10
687,MACBETH,Words to the heat of deeds too cold breath gives.,0.22,0.3,0.72,0.2,R,7/10
688,MACBETH,"I go, and it is done. The bell invites me.",0.22,0.3,0.72,0.2,R,7/10
689,MACBETH,"Hear it not, Duncan, for it is a knell",0.22,0.3,0.72,0.2,R,7/10
690,MACBETH,That summons thee to heaven or to hell.,0.22,0.3,0.72,0.2,R,7/10
691,SCENE II,The same.,0.22,0.3,0.72,0.7,R,7/10
692,SCENE II,Enter Lady Macbeth.,0.22,0.3,0.72,0.2,R,7/10
693,LADY MACBETH,That which hath made them drunk hath made me bold:,0.32,0.3,0.72,0.7,L,6/10
694,LADY MACBETH,What hath quench’d them hath given me fire.—Hark!—Peace!,0.22,0.6,0.72,0.2,R,7/10
695,LADY MACBETH,"It was the owl that shriek’d, the fatal bellman,",0.22,0.3,0.72,0.2,R,7/10
696,LADY MACBETH,Which gives the stern’st good night. He is about it.,0.22,0.3,0.72,0.2,R,7/10
697,LADY MACBETH,The doors are open; and the surfeited grooms,0.22,0.3,0.72,0.2,R,7/10
698,LADY MACBETH,"Do mock their charge with snores: I have drugg’d their possets,",0.22,0.3,0.72,0.2,R,7/10
699,LADY MACBETH,"That death and nature do contend about them,",0.32,0.3,0.72,0.2,L,6/10
700,LADY MACBETH,Whether they live or die.,0.22,0.3,0.72,0.2,R,7/10
701,LADY MACBETH,"Alack! I am afraid they have awak’d,",0.22,0.45,0.72,0.2,R,7/10
702,LADY MACBETH,And ’tis not done. Th’ attempt and not the deed,0.22,0.3,0.72,0.2,R,7/10
703,LADY MACBETH,Confounds us.—Hark!—I laid their daggers ready;,0.23,0.45,0.72,0.2,R,7/10
704,LADY MACBETH,He could not miss ’em.—Had he not resembled,0.23,0.3,0.72,0.2,R,7/10
705,LADY MACBETH,"My father as he slept, I had done’t.—My husband!",0.23,0.45,0.72,0.2,R,7/10
706,LADY MACBETH,Enter Macbeth.,0.23,0.3,0.72,0.2,R,7/10
707,MACBETH,I have done the deed.—Didst thou not hear a noise?,0.23,0.5,0.72,0.7,R,7/10
708,LADY MACBETH,I heard the owl scream and the crickets cry.,0.23,0.3,0.72,0.7,R,7/10
709,LADY MACBETH,Did not you speak?,0.23,0.5,0.72,0.2,R,7/10
710,MACBETH,When?,0.23,0.5,0.72,0.7,R,7/10
711,LADY MACBETH,Now.,0.23,0.3,0.72,0.7,R,7/10
712,MACBETH,As I descended?,0.23,0.5,0.71,0.7,R,7/10
713,LADY MACBETH,Ay.,0.23,0.3,0.71,0.7,R,7/10
714,MACBETH,Hark!—Who lies i’ th’ second chamber?,0.23,0.65,0.71,0.7,R,7/10
715,LADY MACBETH,Donalbain.,0.23,0.3,0.71,0.7,R,7/10
716,MACBETH,This is a sorry sight.,0.23,0.3,0.71,0.7,R,7/10
717,LADY MACBETH,"A foolish thought, to say a sorry sight.",0.23,0.3,0.71,0.7,R,7/10
718,MACBETH,"There’s one did laugh in’s sleep, and one cried, “Murder!”",0.33,0.45,0.71,0.7,L,6/10
719,MACBETH,That they did wake each other: I stood and heard them.,0.23,0.3,0.71,0.2,R,7/10
720,MACBETH,"But they did say their prayers, and address’d them",0.23,0.3,0.71,0.2,R,7/10
721,MACBETH,Again to sleep.,0.23,0.3,0.71,0.2,R,7/10
722,LADY MACBETH,There are two lodg’d together.,0.23,0.3,0.71,0.7,R,7/10
723,MACBETH,"One cried, “God bless us!” and, “Amen,” the other,",0.23,0.45,0.71,0.7,R,7/10
724,MACBETH,As they had seen me with these hangman’s hands.,0.23,0.3,0.71,0.2,R,7/10
725,MACBETH,"List’ning their fear, I could not say “Amen,”",0.23,0.3,0.71,0.2,R,7/10
726,MACBETH,"When they did say, “God bless us.”",0.23,0.3,0.71,0.2,R,7/10
727,LADY MACBETH,Consider it not so deeply.,0.23,0.3,0.71,0.7,R,7/10
728,MACBETH,But wherefore could not I pronounce “Amen”?,0.23,0.5,0.71,0.7,R,7/10
729,MACBETH,"I had most need of blessing, and “Amen”",0.23,0.3,0.71,0.2,R,7/10
730,MACBETH,Stuck in my throat.,0.23,0.3,0.71,0.2,R,7/10
731,LADY MACBETH,These deeds must not be thought,0.23,0.3,0.71,0.7,R,7/10
732,LADY MACBETH,"After these ways; so, it will make us mad.",0.33,0.3,0.71,0.2,L,6/10
733,MACBETH,"Methought I heard a voice cry, “Sleep no more!",0.23,0.45,0.71,0.7,R,7/10
734,MACBETH,"Macbeth does murder sleep,”—the innocent sleep;",0.34,0.3,0.71,0.2,L,6/10
735,MACBETH,"Sleep that knits up the ravell’d sleave of care,",0.24,0.3,0.71,0.2,R,7/10
736,MACBETH,"The death of each day’s life, sore labour’s bath,",0.34,0.3,0.71,0.2,L,6/10
737,MACBETH,"Balm of hurt minds, great nature’s second course,",0.24,0.3,0.7,0.2,R,7/10
738,MACBETH,Chief nourisher in life’s feast.,0.24,0.3,0.7,0.2,R,7/10
739,LADY MACBETH,What do you mean?,0.24,0.5,0.7,0.7,R,7/10
740,MACBETH,"Still it cried, “Sleep no more!” to all the house:",0.24,0.45,0.7,0.7,R,7/10
741,MACBETH,"“Glamis hath murder’d sleep, and therefore Cawdor",0.34,0.3,0.7,0.2,L,6/10
742,MACBETH,Shall sleep no more. Macbeth shall sleep no more!”,0.24,0.45,0.7,0.2,R,7/10
743,LADY MACBETH,"Who was it that thus cried? Why, worthy thane,",0.24,0.5,0.7,0.7,R,7/10
744,LADY MACBETH,You do unbend your noble strength to think,0.24,0.3,0.7,0.2,R,7/10
745,LADY MACBETH,"So brainsickly of things. Go get some water,",0.24,0.3,0.7,0.2,R,7/10
746,LADY MACBETH,And wash this filthy witness from your hand.—,0.24,0.3,0.7,0.2,R,7/10
747,LADY MACBETH,Why did you bring these daggers from the place?,0.24,0.5,0.7,0.2,R,7/10
748,LADY MACBETH,"They must lie there: go carry them, and smear",0.24,0.3,0.7,0.2,R,7/10
749,LADY MACBETH,The sleepy grooms with blood.,0.34,0.3,0.7,0.2,L,6/10
750,MACBETH,I’ll go no more:,0.24,0.3,0.7,0.7,R,7/10
751,MACBETH,I am afraid to think what I have done;,0.24,0.3,0.7,0.2,R,7/10
752,MACBETH,Look on’t again I dare not.,0.24,0.3,0.7,0.2,R,7/10
753,LADY MACBETH,Infirm of purpose!,0.24,0.45,0.7,0.7,R,7/10
754,LADY MACBETH,Give me the daggers. The sleeping and the dead,0.24,0.3,0.7,0.2,R,7/10
755,LADY MACBETH,Are but as pictures. ’Tis the eye of childhood,0.24,0.3,0.7,0.2,R,7/10
756,LADY MACBETH,"That fears a painted devil. If he do bleed,",0.24,0.3,0.7,0.2,R,7/10
757,LADY MACBETH,"I’ll gild the faces of the grooms withal,",0.24,0.3,0.7,0.2,R,7/10
758,LADY MACBETH,For it must seem their guilt.,0.24,0.3,0.7,0.2,R,7/10
759,MACBETH,Whence is that knocking?,0.24,0.5,0.7,0.7,R,7/10
760,MACBETH,"How is’t with me, when every noise appals me?",0.24,0.5,0.7,0.2,R,7/10
761,MACBETH,"What hands are here? Ha, they pluck out mine eyes!",0.24,0.65,0.7,0.2,R,7/10
762,MACBETH,Will all great Neptune’s ocean wash this blood,0.34,0.3,0.69,0.2,L,6/10
763,MACBETH,"Clean from my hand? No, this my hand will rather",0.24,0.5,0.69,0.2,R,7/10
764,MACBETH,"The multitudinous seas incarnadine,",0.24,0.3,0.69,0.2,R,7/10
765,MACBETH,Making the green one red.,0.25,0.3,0.69,0.2,R,7/10
766,MACBETH,Enter Lady Macbeth.,0.25,0.3,0.69,0.2,R,7/10
767,LADY MACBETH,"My hands are of your color, but I shame",0.25,0.3,0.69,0.7,R,7/10
768,LADY MACBETH,To wear a heart so white. [_Knocking within._] I hear knocking,0.25,0.3,0.69,0.2,R,7/10
769,LADY MACBETH,At the south entry:—retire we to our chamber.,0.25,0.3,0.69,0.2,R,7/10
770,LADY MACBETH,A little water clears us of this deed:,0.25,0.3,0.69,0.2,R,7/10
771,LADY MACBETH,How easy is it then! Your constancy,0.25,0.45,0.69,0.2,R,7/10
772,LADY MACBETH,"Hath left you unattended.—[_Knocking within._] Hark, more knocking.",0.25,0.3,0.69,0.2,R,7/10
773,LADY MACBETH,"Get on your nightgown, lest occasion call us",0.25,0.3,0.69,0.2,R,7/10
774,LADY MACBETH,And show us to be watchers. Be not lost,0.25,0.3,0.69,0.2,R,7/10
775,LADY MACBETH,So poorly in your thoughts.,0.25,0.3,0.69,0.2,R,7/10
776,MACBETH,"To know my deed, ’twere best not know myself. [_Knocking within._]",0.25,0.3,0.69,0.7,R,7/10
777,MACBETH,Wake Duncan with thy knocking! I would thou couldst!,0.25,0.6,0.69,0.2,R,7/10
778,SCENE III,The same.,0.25,0.3,0.69,0.7,R,7/10
779,SCENE III,Enter a Porter. Knocking within.,0.25,0.3,0.69,0.2,R,7/10
780,PORTER,"Here’s a knocking indeed! If a man were porter of hell gate, he should",0.25,0.45,0.69,0.7,R,7/10
781,PORTER,"have old turning the key. [_Knocking._] Knock, knock, knock. Who’s",0.25,0.3,0.69,0.2,R,7/10
782,PORTER,"there, i’ th’ name of Belzebub? Here’s a farmer that hanged himself on",0.25,0.5,0.69,0.2,R,7/10
783,PORTER,the expectation of plenty: come in time; have napkins enow about you;,0.25,0.3,0.69,0.2,R,7/10
784,PORTER,"here you’ll sweat for’t. [_Knocking._] Knock, knock! Who’s there, i’",0.25,0.45,0.69,0.2,R,7/10
785,PORTER,"th’ other devil’s name? Faith, here’s an equivocator, that could swear",0.25,0.5,0.69,0.2,R,7/10
786,PORTER,"in both the scales against either scale, who committed treason enough",0.25,0.3,0.69,0.2,R,7/10
787,PORTER,"for God’s sake, yet could not equivocate to heaven: O, come in,",0.25,0.3,0.68,0.2,R,7/10
788,PORTER,"equivocator. [_Knocking._] Knock, knock, knock! Who’s there? Faith,",0.25,0.65,0.68,0.2,R,7/10
789,PORTER,"here’s an English tailor come hither, for stealing out of a French",0.25,0.3,0.68,0.2,R,7/10
790,PORTER,"hose: come in, tailor; here you may roast your goose. [_Knocking._]",0.25,0.3,0.68,0.2,R,7/10
791,PORTER,"Knock, knock. Never at quiet! What are you?—But this place is too cold",0.25,0.65,0.68,0.2,R,7/10
792,PORTER,for hell. I’ll devil-porter it no further: I had thought to have let in,0.25,0.3,0.68,0.2,R,7/10
793,PORTER,"some of all professions, that go the primrose way to th’ everlasting",0.25,0.3,0.68,0.2,R,7/10
794,PORTER,"bonfire. [_Knocking._] Anon, anon! I pray you, remember the porter.",0.25,0.45,0.68,0.2,R,7/10
795,PORTER,Enter Macduff and Lennox.,0.25,0.3,0.68,0.2,R,7/10
796,MACDUFF,"Was it so late, friend, ere you went to bed,",0.26,0.3,0.68,0.7,R,7/10
797,MACDUFF,That you do lie so late?,0.26,0.5,0.68,0.2,R,7/10
798,PORTER,"Faith, sir, we were carousing till the second cock; and drink, sir, is",0.26,0.3,0.68,0.7,R,7/10
799,PORTER,a great provoker of three things.,0.26,0.3,0.68,0.2,R,7/10
800,MACDUFF,What three things does drink especially provoke?,0.26,0.5,0.68,0.7,R,7/10
801,PORTER,"Marry, sir, nose-painting, sleep, and urine. Lechery, sir, it provokes",0.26,0.3,0.68,0.7,R,7/10
802,PORTER,"and unprovokes; it provokes the desire, but it takes away the",0.26,0.3,0.68,0.2,R,7/10
803,PORTER,performance. Therefore much drink may be said to be an equivocator with,0.26,0.3,0.68,0.2,R,7/10
804,PORTER,"lechery: it makes him, and it mars him; it sets him on, and it takes",0.26,0.3,0.68,0.2,R,7/10
805,PORTER,"him off; it persuades him, and disheartens him; makes him stand to, and",0.26,0.3,0.68,0.2,R,7/10
806,PORTER,"not stand to; in conclusion, equivocates him in a sleep, and giving him",0.26,0.3,0.68,0.2,R,7/10
807,PORTER,"the lie, leaves him.",0.26,0.3,0.68,0.2,R,7/10
808,MACDUFF,I believe drink gave thee the lie last night.,0.26,0.3,0.68,0.7,R,7/10
809,PORTER,"That it did, sir, i’ the very throat on me; but I requited him for his",0.26,0.3,0.68,0.7,R,7/10
810,PORTER,"lie; and (I think) being too strong for him, though he took up my legs",0.26,0.3,0.68,0.2,R,7/10
811,PORTER,"sometime, yet I made a shift to cast him.",0.36,0.3,0.68,0.2,L,6/10
812,MACDUFF,Is thy master stirring?,0.26,0.5,0.67,0.7,R,7/10
813,MACDUFF,Enter Macbeth.,0.26,0.3,0.67,0.2,R,7/10
814,MACDUFF,Our knocking has awak’d him; here he comes.,0.26,0.3,0.67,0.2,R,7/10
815,LENNOX,"Good morrow, noble sir!",0.26,0.45,0.67,0.7,R,7/10
816,MACBETH,"Good morrow, both!",0.26,0.45,0.67,0.7,R,7/10
817,MACDUFF,"Is the King stirring, worthy thane?",0.26,0.5,0.67,0.7,R,7/10
818,MACBETH,Not yet.,0.26,0.3,0.67,0.7,R,7/10
819,MACDUFF,He did command me to call timely on him.,0.26,0.3,0.67,0.7,R,7/10
820,MACDUFF,I have almost slipp’d the hour.,0.26,0.3,0.67,0.2,R,7/10
821,MACBETH,I’ll bring you to him.,0.26,0.3,0.67,0.7,R,7/10
822,MACDUFF,I know this is a joyful trouble to you;,0.26,0.3,0.67,0.7,R,7/10
823,MACDUFF,But yet ’tis one.,0.26,0.3,0.67,0.2,R,7/10
824,MACBETH,The labour we delight in physics pain.,0.26,0.3,0.67,0.7,R,7/10
825,MACBETH,This is the door.,0.26,0.3,0.67,0.2,R,7/10
826,MACDUFF,I’ll make so bold to call.,0.26,0.3,0.67,0.7,R,7/10
827,MACDUFF,For ’tis my limited service.,0.26,0.3,0.67,0.2,R,7/10
828,LENNOX,Goes the King hence today?,0.27,0.5,0.67,0.7,R,7/10
829,MACBETH,He does. He did appoint so.,0.27,0.3,0.67,0.7,R,7/10
830,LENNOX,"The night has been unruly: where we lay,",0.27,0.3,0.67,0.7,R,7/10
831,LENNOX,"Our chimneys were blown down and, as they say,",0.27,0.3,0.67,0.2,R,7/10
832,LENNOX,"Lamentings heard i’ th’ air, strange screams of death,",0.37,0.3,0.67,0.2,L,6/10
833,LENNOX,"And prophesying, with accents terrible,",0.27,0.3,0.67,0.2,R,7/10
834,LENNOX,"Of dire combustion and confus’d events,",0.27,0.3,0.67,0.2,R,7/10
835,LENNOX,New hatch’d to the woeful time. The obscure bird,0.27,0.3,0.67,0.2,R,7/10
836,LENNOX,Clamour’d the live-long night. Some say the earth,0.27,0.3,0.67,0.2,R,7/10
837,LENNOX,"Was feverous, and did shake.",0.27,0.3,0.66,0.2,R,7/10
838,MACBETH,’Twas a rough night.,0.27,0.3,0.66,0.7,R,7/10
839,LENNOX,My young remembrance cannot parallel,0.27,0.3,0.66,0.7,R,7/10
840,LENNOX,A fellow to it.,0.27,0.3,0.66,0.2,R,7/10
841,LENNOX,Enter Macduff.,0.27,0.3,0.66,0.2,R,7/10
842,MACDUFF,"O horror, horror, horror!",0.27,0.45,0.66,0.7,R,7/10
843,MACDUFF,Tongue nor heart cannot conceive nor name thee!,0.27,0.45,0.66,0.2,R,7/10
844,MACDUFF,"MACBETH, LENNOX.",0.27,0.3,0.66,0.2,R,7/10
845,MACDUFF,What’s the matter?,0.27,0.5,0.66,0.2,R,7/10
846,MACDUFF,Confusion now hath made his masterpiece!,0.37,0.45,0.66,0.2,L,6/10
847,MACDUFF,Most sacrilegious murder hath broke ope,0.37,0.3,0.66,0.2,L,6/10
848,MACDUFF,"The Lord’s anointed temple, and stole thence",0.27,0.3,0.66,0.2,R,7/10
849,MACDUFF,The life o’ th’ building.,0.27,0.3,0.66,0.2,R,7/10
850,MACBETH,What is’t you say? the life?,0.27,0.7,0.66,0.7,R,7/10
851,LENNOX,Mean you his majesty?,0.27,0.5,0.66,0.7,R,7/10
852,MACDUFF,"Approach the chamber, and destroy your sight",0.27,0.3,0.66,0.7,R,7/10
853,MACDUFF,With a new Gorgon. Do not bid me speak.,0.27,0.3,0.66,0.2,R,7/10
854,MACDUFF,"See, and then speak yourselves.",0.27,0.3,0.66,0.2,R,7/10
855,MACDUFF,"Awake, awake!—",0.27,0.45,0.66,0.2,R,7/10
856,MACDUFF,Ring the alarum bell.—Murder and treason!,0.37,0.45,0.66,0.2,L,6/10
857,MACDUFF,Banquo and Donalbain! Malcolm! awake!,0.27,0.75,0.66,0.2,R,7/10
858,MACDUFF,"Shake off this downy sleep, death’s counterfeit,",0.37,0.3,0.66,0.2,L,6/10
859,MACDUFF,"And look on death itself! Up, up, and see",0.38,0.45,0.66,0.2,L,6/10
860,MACDUFF,The great doom’s image. Malcolm! Banquo!,0.28,0.6,0.66,0.2,R,7/10
861,MACDUFF,"As from your graves rise up, and walk like sprites",0.28,0.3,0.66,0.2,R,7/10
862,MACDUFF,To countenance this horror!,0.28,0.45,0.65,0.2,R,7/10
863,MACDUFF,Enter Lady Macbeth.,0.28,0.3,0.65,0.2,R,7/10
864,LADY MACBETH,"What’s the business,",0.28,0.3,0.65,0.7,R,7/10
865,LADY MACBETH,That such a hideous trumpet calls to parley,0.28,0.3,0.65,0.2,R,7/10
866,LADY MACBETH,"The sleepers of the house? Speak, speak!",0.28,0.65,0.65,0.2,R,7/10
867,MACDUFF,"O gentle lady,",0.28,0.3,0.65,0.7,R,7/10
868,MACDUFF,’Tis not for you to hear what I can speak:,0.28,0.3,0.65,0.2,R,7/10
869,MACDUFF,"The repetition, in a woman’s ear,",0.28,0.3,0.65,0.2,R,7/10
870,MACDUFF,Would murder as it fell.,0.38,0.3,0.65,0.2,L,6/10
871,MACDUFF,Enter Banquo.,0.28,0.3,0.65,0.2,R,7/10
872,MACDUFF,"O Banquo, Banquo!",0.28,0.45,0.65,0.2,R,7/10
873,MACDUFF,Our royal master’s murder’d!,0.38,0.45,0.65,0.2,L,6/10
874,LADY MACBETH,"Woe, alas!",0.28,0.45,0.65,0.7,R,7/10
875,LADY MACBETH,"What, in our house?",0.28,0.5,0.65,0.2,R,7/10
876,BANQUO,Too cruel anywhere.—,0.28,0.3,0.65,0.7,R,7/10
877,BANQUO,"Dear Duff, I pr’ythee, contradict thyself,",0.28,0.3,0.65,0.2,R,7/10
878,BANQUO,And say it is not so.,0.28,0.3,0.65,0.2,R,7/10
879,BANQUO,Enter Macbeth and Lennox with Ross.,0.28,0.3,0.65,0.2,R,7/10
880,MACBETH,"Had I but died an hour before this chance,",0.28,0.3,0.65,0.7,R,7/10
881,MACBETH,"I had liv’d a blessed time; for, from this instant",0.28,0.3,0.65,0.2,R,7/10
882,MACBETH,There’s nothing serious in mortality.,0.28,0.3,0.65,0.2,R,7/10
883,MACBETH,All is but toys: renown and grace is dead;,0.28,0.3,0.65,0.2,R,7/10
884,MACBETH,"The wine of life is drawn, and the mere lees",0.28,0.3,0.65,0.2,R,7/10
885,MACBETH,Is left this vault to brag of.,0.28,0.3,0.65,0.2,R,7/10
886,MACBETH,Enter Malcolm and Donalbain.,0.28,0.3,0.65,0.2,R,7/10
887,DONALBAIN,What is amiss?,0.28,0.5,0.64,0.7,R,7/10
888,MACBETH,"You are, and do not know’t:",0.28,0.3,0.64,0.7,R,7/10
889,MACBETH,"The spring, the head, the fountain of your blood",0.38,0.3,0.64,0.2,L,6/10
890,MACBETH,Is stopp’d; the very source of it is stopp’d.,0.29,0.3,0.64,0.2,R,7/10
891,MACDUFF,Your royal father’s murder’d.,0.39,0.3,0.64,0.7,L,6/10
892,MALCOLM,"O, by whom?",0.29,0.5,0.64,0.7,R,7/10
893,LENNOX,"Those of his chamber, as it seem’d, had done’t:",0.29,0.3,0.64,0.7,R,7/10
894,LENNOX,Their hands and faces were all badg’d with blood;,0.39,0.3,0.64,0.2,L,6/10
895,LENNOX,"So were their daggers, which, unwip’d, we found",0.29,0.3,0.64,0.2,R,7/10
896,LENNOX,"Upon their pillows. They star’d, and were distracted;",0.29,0.3,0.64,0.2,R,7/10
897,LENNOX,No man’s life was to be trusted with them.,0.29,0.3,0.64,0.2,R,7/10
898,MACBETH,"O, yet I do repent me of my fury,",0.29,0.3,0.64,0.7,R,7/10
899,MACBETH,That I did kill them.,0.39,0.3,0.64,0.2,L,6/10
900,MACDUFF,Wherefore did you so?,0.29,0.5,0.64,0.7,R,7/10
901,MACBETH,"Who can be wise, amaz’d, temperate, and furious,",0.29,0.3,0.64,0.7,R,7/10
902,MACBETH,"Loyal and neutral, in a moment? No man:",0.29,0.5,0.64,0.2,R,7/10
903,MACBETH,Th’ expedition of my violent love,0.29,0.3,0.64,0.2,R,7/10
904,MACBETH,"Outrun the pauser, reason. Here lay Duncan,",0.29,0.3,0.64,0.2,R,7/10
905,MACBETH,His silver skin lac’d with his golden blood;,0.39,0.3,0.64,0.2,L,6/10
906,MACBETH,And his gash’d stabs look’d like a breach in nature,0.29,0.3,0.64,0.2,R,7/10
907,MACBETH,"For ruin’s wasteful entrance: there, the murderers,",0.39,0.3,0.64,0.2,L,6/10
908,MACBETH,"Steep’d in the colours of their trade, their daggers",0.29,0.3,0.64,0.2,R,7/10
909,MACBETH,"Unmannerly breech’d with gore. Who could refrain,",0.29,0.3,0.64,0.2,R,7/10
910,MACBETH,"That had a heart to love, and in that heart",0.29,0.3,0.64,0.2,R,7/10
911,MACBETH,Courage to make’s love known?,0.29,0.5,0.64,0.2,R,7/10
912,LADY MACBETH,"Help me hence, ho!",0.29,0.45,0.63,0.7,R,7/10
913,MACDUFF,Look to the lady.,0.29,0.3,0.63,0.7,R,7/10
914,MALCOLM,"Why do we hold our tongues,",0.29,0.3,0.63,0.7,R,7/10
915,MALCOLM,That most may claim this argument for ours?,0.29,0.5,0.63,0.2,R,7/10
916,DONALBAIN,"What should be spoken here, where our fate,",0.29,0.3,0.63,0.7,R,7/10
917,DONALBAIN,"Hid in an auger hole, may rush, and seize us?",0.29,0.5,0.63,0.2,R,7/10
918,DONALBAIN,Let’s away. Our tears are not yet brew’d.,0.29,0.3,0.63,0.2,R,7/10
919,MALCOLM,Nor our strong sorrow,0.29,0.3,0.63,0.7,R,7/10
920,MALCOLM,Upon the foot of motion.,0.29,0.3,0.63,0.2,R,7/10
921,BANQUO,Look to the lady:—,0.3,0.3,0.63,0.7,R,7/10
922,BANQUO,"And when we have our naked frailties hid,",0.3,0.3,0.63,0.2,R,7/10
923,BANQUO,"That suffer in exposure, let us meet,",0.3,0.3,0.63,0.2,R,7/10
924,BANQUO,And question this most bloody piece of work,0.4,0.3,0.63,0.2,L,6/10
925,BANQUO,To know it further. Fears and scruples shake us:,0.3,0.3,0.63,0.2,R,7/10
926,BANQUO,In the great hand of God I stand; and thence,0.3,0.3,0.63,0.2,R,7/10
927,BANQUO,Against the undivulg’d pretence I fight,0.3,0.3,0.63,0.2,R,7/10
928,BANQUO,Of treasonous malice.,0.3,0.3,0.63,0.2,R,7/10
929,MACDUFF,And so do I.,0.3,0.3,0.63,0.7,R,7/10
930,ALL,So all.,0.3,0.3,0.63,0.7,R,7/10
931,MACBETH,"Let’s briefly put on manly readiness,",0.3,0.3,0.63,0.7,R,7/10
932,MACBETH,And meet i’ th’ hall together.,0.3,0.3,0.63,0.2,R,7/10
933,ALL,Well contented.,0.3,0.3,0.63,0.7,R,7/10
934,MALCOLM,What will you do? Let’s not consort with them:,0.3,0.5,0.63,0.7,R,7/10
935,MALCOLM,To show an unfelt sorrow is an office,0.3,0.3,0.63,0.2,R,7/10
936,MALCOLM,Which the false man does easy. I’ll to England.,0.3,0.3,0.63,0.2,R,7/10
937,DONALBAIN,"To Ireland, I. Our separated fortune",0.3,0.3,0.62,0.7,L,6/10
938,DONALBAIN,"Shall keep us both the safer. Where we are,",0.3,0.3,0.62,0.2,L,6/10
939,DONALBAIN,"There’s daggers in men’s smiles: the near in blood,",0.4,0.3,0.62,0.2,L,5/10
