BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
534,RANK,"are morally diseased; one of them, and a bad case too, is at this very",0.17,0.3,0.79,0.2,R,8/10
535,RANK,moment with Helmer—,0.17,0.3,0.79,0.2,R,8/10
536,MRS LINDE,_[sadly]_. Ah!,0.17,0.45,0.79,0.7,R,8/10
537,NORA,Whom do you mean?,0.17,0.5,0.79,0.7,R,8/10
538,RANK,"A lawyer of the name of Krogstad, a fellow you don’t know at all. He",0.17,0.3,0.79,0.7,R,8/10
539,RANK,"suffers from a diseased moral character, Mrs Helmer; but even he began",0.17,0.3,0.79,0.2,R,8/10
540,RANK,talking of its being highly important that he should live.,0.17,0.3,0.79,0.2,R,8/10
541,NORA,Did he? What did he want to speak to Torvald about?,0.17,0.7,0.79,0.7,R,8/10
542,RANK,I have no idea; I only heard that it was something about the Bank.,0.17,0.3,0.79,0.7,R,8/10
543,NORA,I didn’t know this—what’s his name—Krogstad had anything to do with the,0.17,0.3,0.79,0.7,R,8/10
544,NORA,Bank.,0.17,0.3,0.79,0.2,R,8/10
545,RANK,"Yes, he has some sort of appointment there. _[To Mrs Linde.]_ I don’t",0.17,0.3,0.79,0.7,R,8/10
546,RANK,know whether you find also in your part of the world that there are,0.17,0.3,0.78,0.2,R,8/10
547,RANK,certain people who go zealously snuffing about to smell out moral,0.17,0.3,0.78,0.2,R,8/10
548,RANK,"corruption, and, as soon as they have found some, put the person",0.17,0.3,0.78,0.2,R,8/10
549,RANK,concerned into some lucrative position where they can keep their eye on,0.17,0.3,0.78,0.2,R,8/10
550,RANK,him. Healthy natures are left out in the cold.,0.17,0.3,0.78,0.2,R,8/10
551,MRS LINDE,Still I think the sick are those who most need taking care of.,0.17,0.3,0.78,0.7,R,8/10
552,RANK,"_[shrugging his shoulders]_. Yes, there you are. That is the sentiment",0.17,0.3,0.78,0.7,R,8/10
553,RANK,that is turning Society into a sick-house.,0.17,0.3,0.78,0.2,R,8/10
554,RANK,"_[NORA, who has been absorbed in her thoughts, breaks out into",0.17,0.3,0.78,0.2,R,8/10
555,RANK,smothered laughter and claps her hands.]_,0.18,0.3,0.78,0.2,R,8/10
556,RANK,Why do you laugh at that? Have you any notion what Society really is?,0.18,0.7,0.78,0.2,R,8/10
557,NORA,What do I care about tiresome Society? I am laughing at something quite,0.18,0.5,0.78,0.7,R,8/10
558,NORA,"different, something extremely amusing. Tell me, Doctor Rank, are all",0.18,0.3,0.78,0.2,R,8/10
559,NORA,the people who are employed in the Bank dependent on Torvald now?,0.18,0.5,0.78,0.2,R,8/10
560,RANK,Is that what you find so extremely amusing?,0.18,0.5,0.78,0.7,R,8/10
561,NORA,_[smiling and humming]_. That’s my affair! _[Walking about the room.]_,0.18,0.45,0.78,0.7,R,8/10
562,NORA,It’s perfectly glorious to think that we have—that Torvald has so much,0.18,0.3,0.78,0.2,R,8/10
563,NORA,power over so many people. _[Takes the packet from her pocket.]_ Doctor,0.18,0.3,0.78,0.2,R,8/10
564,NORA,"Rank, what do you say to a macaroon?",0.18,0.5,0.78,0.2,R,8/10
565,RANK,"What, macaroons? I thought they were forbidden here.",0.18,0.5,0.78,0.7,R,8/10
566,NORA,"Yes, but these are some Christine gave me.",0.18,0.3,0.78,0.7,R,8/10
567,MRS LINDE,What! I?—,0.18,0.65,0.78,0.7,R,8/10
568,NORA,"Oh, well, don’t be alarmed! You couldn’t know that Torvald had",0.18,0.45,0.78,0.7,R,8/10
569,NORA,forbidden them. I must tell you that he is afraid they will spoil my,0.18,0.3,0.78,0.2,R,8/10
570,NORA,"teeth. But, bah!—once in a way—That’s so, isn’t it, Doctor Rank? By",0.18,0.65,0.78,0.2,R,8/10
571,NORA,"your leave! _[Puts a macaroon into his mouth.]_ You must have one too,",0.18,0.45,0.77,0.2,R,8/10
572,NORA,"Christine. And I shall have one, just a little one—or at most two.",0.18,0.3,0.77,0.2,R,8/10
573,NORA,_[Walking about.]_ I am tremendously happy. There is just one thing in,0.18,0.3,0.77,0.2,R,8/10
574,NORA,the world now that I should dearly love to do.,0.18,0.3,0.77,0.2,R,8/10
575,RANK,"Well, what is that?",0.18,0.5,0.77,0.7,R,8/10
576,NORA,"It’s something I should dearly love to say, if Torvald could hear me.",0.18,0.3,0.77,0.7,R,8/10
577,RANK,"Well, why can’t you say it?",0.18,0.5,0.77,0.7,R,8/10
578,NORA,"No, I daren’t; it’s so shocking.",0.18,0.3,0.77,0.7,R,8/10
579,MRS LINDE,Shocking?,0.18,0.5,0.77,0.7,R,8/10
580,RANK,"Well, I should not advise you to say it. Still, with us you might. What",0.18,0.3,0.77,0.7,R,8/10
581,RANK,is it you would so much like to say if Torvald could hear you?,0.18,0.5,0.77,0.2,R,8/10
582,NORA,"I should just love to say—Well, I’m damned!",0.18,0.45,0.77,0.7,R,8/10
583,RANK,Are you mad?,0.28,0.5,0.77,0.7,R,7/10
584,MRS LINDE,"Nora, dear—!",0.18,0.45,0.77,0.7,R,8/10
585,RANK,"Say it, here he is!",0.18,0.45,0.77,0.7,R,8/10
586,NORA,_[hiding the packet]_. Hush! Hush! Hush! _[HELMER comes out of his,0.18,0.75,0.77,0.7,R,8/10
587,NORA,"room, with his coat over his arm and his hat in his hand.]_",0.19,0.3,0.77,0.2,R,8/10
588,NORA,"Well, Torvald dear, have you got rid of him?",0.19,0.5,0.77,0.2,R,8/10
589,HELMER,"Yes, he has just gone.",0.19,0.3,0.77,0.7,R,8/10
590,NORA,"Let me introduce you—this is Christine, who has come to town.",0.19,0.3,0.77,0.7,R,8/10
591,HELMER,"Christine—? Excuse me, but I don’t know—",0.19,0.5,0.77,0.7,R,8/10
592,NORA,"Mrs Linde, dear; Christine Linde.",0.19,0.3,0.77,0.7,R,8/10
593,HELMER,"Of course. A school friend of my wife’s, I presume?",0.19,0.5,0.77,0.7,R,8/10
594,MRS LINDE,"Yes, we have known each other since then.",0.19,0.3,0.77,0.7,R,8/10
595,NORA,"And just think, she has taken a long journey in order to see you.",0.19,0.3,0.77,0.7,R,8/10
596,HELMER,What do you mean?,0.19,0.5,0.76,0.7,R,8/10
597,MRS LINDE,"No, really, I—",0.19,0.3,0.76,0.7,R,8/10
598,NORA,"Christine is tremendously clever at book-keeping, and she is",0.19,0.3,0.76,0.7,R,8/10
599,NORA,"frightfully anxious to work under some clever man, so as to perfect",0.19,0.3,0.76,0.2,R,8/10
600,NORA,herself—,0.19,0.3,0.76,0.2,R,8/10
601,HELMER,"Very sensible, Mrs Linde.",0.19,0.3,0.76,0.7,R,8/10
602,NORA,And when she heard you had been appointed manager of the Bank—the news,0.19,0.3,0.76,0.7,R,8/10
603,NORA,"was telegraphed, you know—she travelled here as quick as she could.",0.19,0.3,0.76,0.2,R,8/10
604,NORA,"Torvald, I am sure you will be able to do something for Christine, for",0.19,0.3,0.76,0.2,R,8/10
605,NORA,"my sake, won’t you?",0.19,0.5,0.76,0.2,R,8/10
606,HELMER,"Well, it is not altogether impossible. I presume you are a widow, Mrs",0.19,0.3,0.76,0.7,R,8/10
607,HELMER,Linde?,0.19,0.5,0.76,0.2,R,8/10
608,MRS LINDE,Yes.,0.19,0.3,0.76,0.7,R,8/10
609,HELMER,And have had some experience of book-keeping?,0.19,0.5,0.76,0.7,R,8/10
610,MRS LINDE,"Yes, a fair amount.",0.19,0.3,0.76,0.7,R,8/10
611,HELMER,"Ah! well, it’s very likely I may be able to find something for you—",0.19,0.45,0.76,0.7,R,8/10
612,NORA,_[clapping her hands]_. What did I tell you? What did I tell you?,0.19,0.7,0.76,0.7,R,8/10
613,HELMER,"You have just come at a fortunate moment, Mrs Linde.",0.19,0.3,0.76,0.7,R,8/10
614,MRS LINDE,How am I to thank you?,0.19,0.5,0.76,0.7,R,8/10
615,HELMER,There is no need. _[Puts on his coat.]_ But today you must excuse me—,0.19,0.3,0.76,0.7,R,8/10
616,RANK,Wait a minute; I will come with you. _[Brings his fur coat from the,0.19,0.3,0.76,0.7,R,8/10
617,RANK,hall and warms it at the fire.]_,0.19,0.3,0.76,0.2,R,8/10
618,NORA,"Don’t be long away, Torvald dear.",0.2,0.3,0.76,0.7,R,8/10
619,HELMER,"About an hour, not more.",0.2,0.3,0.76,0.7,R,8/10
620,NORA,"Are you going too, Christine?",0.2,0.5,0.76,0.7,R,8/10
621,MRS LINDE,"_[putting on her cloak]_. Yes, I must go and look for a room.",0.2,0.3,0.76,0.7,R,8/10
622,HELMER,"Oh, well then, we can walk down the street together.",0.2,0.3,0.75,0.7,R,8/10
623,NORA,_[helping her]_. What a pity it is we are so short of space here; I am,0.2,0.3,0.75,0.7,R,8/10
624,NORA,afraid it is impossible for us—,0.2,0.3,0.75,0.2,R,8/10
625,MRS LINDE,"Please don’t think of it! Goodbye, Nora dear, and many thanks.",0.2,0.45,0.75,0.7,R,8/10
626,NORA,Goodbye for the present. Of course you will come back this evening. And,0.2,0.3,0.75,0.7,R,8/10
627,NORA,"you too, Dr. Rank. What do you say? If you are well enough? Oh, you",0.2,0.7,0.75,0.2,R,8/10
628,NORA,must be! Wrap yourself up well. _[They go to the door all talking,0.2,0.45,0.75,0.2,R,8/10
629,NORA,together. Children’s voices are heard on the staircase.]_,0.2,0.3,0.75,0.2,R,8/10
630,NORA,There they are! There they are! _[She runs to open the door. The NURSE,0.2,0.6,0.75,0.2,R,8/10
631,NORA,comes in with the children.]_ Come in! Come in! _[Stoops and kisses,0.2,0.6,0.75,0.2,R,8/10
632,NORA,"them.]_ Oh, you sweet blessings! Look at them, Christine! Aren’t they",0.2,0.6,0.75,0.2,R,8/10
633,NORA,darlings?,0.2,0.5,0.75,0.2,R,8/10
634,RANK,Don’t let us stand here in the draught.,0.2,0.3,0.75,0.7,R,7/10
635,HELMER,"Come along, Mrs Linde; the place will only be bearable for a mother",0.2,0.3,0.75,0.7,R,7/10
636,HELMER,now!,0.2,0.45,0.75,0.2,R,7/10
637,HELMER,"_[RANK, HELMER, and Mrs Linde go downstairs. The NURSE comes forward",0.2,0.3,0.75,0.2,R,7/10
638,HELMER,with the children; NORA shuts the hall door.]_,0.2,0.3,0.75,0.2,R,7/10
639,NORA,How fresh and well you look! Such red cheeks like apples and roses.,0.2,0.45,0.75,0.7,R,7/10
640,NORA,_[The children all talk at once while she speaks to them.]_ Have you,0.2,0.3,0.75,0.2,R,7/10
641,NORA,"had great fun? That’s splendid! What, you pulled both Emmy and Bob",0.2,0.65,0.75,0.2,R,7/10
642,NORA,along on the sledge? —both at once?—that was good. You are a clever,0.2,0.7,0.75,0.2,R,7/10
643,NORA,"boy, Ivar. Let me take her for a little, Anne. My sweet little baby",0.2,0.3,0.75,0.2,R,7/10
644,NORA,"doll! _[Takes the baby from the MAID and dances it up and down.]_ Yes,",0.2,0.45,0.75,0.2,R,7/10
645,NORA,"yes, mother will dance with Bob too. What! Have you been snowballing? I",0.2,0.65,0.75,0.2,R,7/10
646,NORA,"wish I had been there too! No, no, I will take their things off, Anne;",0.2,0.45,0.75,0.2,R,7/10
647,NORA,"please let me do it, it is such fun. Go in now, you look half frozen.",0.2,0.3,0.74,0.2,R,7/10
648,NORA,There is some hot coffee for you on the stove.,0.2,0.3,0.74,0.2,R,7/10
649,NORA,_[The NURSE goes into the room on the left. NORA takes off the,0.2,0.3,0.74,0.2,R,7/10
650,NORA,"children’s things and throws them about, while they all talk to her at",0.21,0.3,0.74,0.2,R,7/10
651,NORA,once.]_,0.21,0.3,0.74,0.2,R,7/10
652,NORA,"Really! Did a big dog run after you? But it didn’t bite you? No, dogs",0.21,0.85,0.74,0.2,R,7/10
653,NORA,"don’t bite nice little dolly children. You mustn’t look at the parcels,",0.21,0.3,0.74,0.2,R,7/10
654,NORA,"Ivar. What are they? Ah, I daresay you would like to know. No, no—it’s",0.21,0.5,0.74,0.2,R,7/10
655,NORA,"something nasty! Come, let us have a game! What shall we play at? Hide",0.21,0.8,0.74,0.2,R,7/10
656,NORA,"and Seek? Yes, we’ll play Hide and Seek. Bob shall hide first. Must I",0.21,0.5,0.74,0.2,R,7/10
657,NORA,"hide? Very well, I’ll hide first. _[She and the children laugh and",0.21,0.5,0.74,0.2,R,7/10
658,NORA,"shout, and romp in and out of the room; at last NORA hides under the",0.21,0.3,0.74,0.2,R,7/10
659,NORA,"table, the children rush in and out for her, but do not see her; they",0.21,0.3,0.74,0.2,R,7/10
660,NORA,"hear her smothered laughter, run to the table, lift up the cloth and",0.21,0.3,0.74,0.2,R,7/10
661,NORA,find her. Shouts of laughter. She crawls forward and pretends to,0.21,0.3,0.74,0.2,R,7/10
662,NORA,frighten them. Fresh laughter. Meanwhile there has been a knock at the,0.21,0.3,0.74,0.2,R,7/10
663,NORA,"hall door, but none of them has noticed it. The door is half opened,",0.21,0.3,0.74,0.2,R,7/10
664,NORA,"and KROGSTAD appears, he waits a little; the game goes on.]_",0.21,0.3,0.74,0.2,R,7/10
665,KROGSTAD,"Excuse me, Mrs Helmer.",0.21,0.3,0.74,0.7,R,7/10
666,NORA,"_[with a stifled cry, turns round and gets up on to her knees]_. Ah!",0.21,0.45,0.74,0.7,R,7/10
667,NORA,what do you want?,0.21,0.5,0.74,0.2,R,7/10
668,KROGSTAD,"Excuse me, the outer door was ajar; I suppose someone forgot to shut",0.21,0.3,0.74,0.7,R,7/10
669,KROGSTAD,it.,0.21,0.3,0.74,0.2,R,7/10
670,NORA,"_[rising]_. My husband is out, Mr. Krogstad.",0.21,0.3,0.74,0.7,R,7/10
671,KROGSTAD,I know that.,0.21,0.3,0.74,0.7,R,7/10
672,NORA,"What do you want here, then?",0.21,0.5,0.73,0.7,R,7/10
673,KROGSTAD,A word with you.,0.21,0.3,0.73,0.7,R,7/10
674,NORA,"With me?—_[To the children, gently.]_ Go in to nurse. What? No, the",0.21,0.7,0.73,0.7,R,7/10
675,NORA,strange man won’t do mother any harm. When he has gone we will have,0.21,0.3,0.73,0.2,R,7/10
676,NORA,"another game. _[She takes the children into the room on the left, and",0.21,0.3,0.73,0.2,R,7/10
677,NORA,shuts the door after them.]_ You want to speak to me?,0.21,0.5,0.73,0.2,R,7/10
678,KROGSTAD,"Yes, I do.",0.21,0.3,0.73,0.7,R,7/10
679,NORA,Today? It is not the first of the month yet.,0.21,0.5,0.73,0.7,R,7/10
680,KROGSTAD,"No, it is Christmas Eve, and it will depend on yourself what sort of a",0.21,0.3,0.73,0.7,R,7/10
681,KROGSTAD,Christmas you will spend.,0.21,0.3,0.73,0.2,R,7/10
682,NORA,What do you mean? Today it is absolutely impossible for me—,0.22,0.5,0.73,0.7,R,7/10
683,KROGSTAD,We won’t talk about that until later on. This is something different. I,0.22,0.3,0.73,0.7,R,7/10
684,KROGSTAD,presume you can give me a moment?,0.22,0.5,0.73,0.2,R,7/10
685,NORA,"Yes—yes, I can—although—",0.22,0.3,0.73,0.7,R,7/10
686,KROGSTAD,Good. I was in Olsen’s Restaurant and saw your husband going down the,0.22,0.3,0.73,0.7,R,7/10
687,KROGSTAD,street—,0.22,0.3,0.73,0.2,R,7/10
688,NORA,Yes?,0.22,0.5,0.73,0.7,R,7/10
689,KROGSTAD,With a lady.,0.22,0.3,0.73,0.7,R,7/10
690,NORA,What then?,0.22,0.5,0.73,0.7,R,7/10
691,KROGSTAD,May I make so bold as to ask if it was a Mrs Linde?,0.22,0.5,0.73,0.7,R,7/10
692,NORA,It was.,0.22,0.3,0.73,0.7,R,7/10
693,KROGSTAD,Just arrived in town?,0.22,0.5,0.73,0.7,R,7/10
694,NORA,"Yes, today.",0.22,0.3,0.73,0.7,R,7/10
695,KROGSTAD,"She is a great friend of yours, isn’t she?",0.22,0.5,0.73,0.7,R,7/10
696,NORA,She is. But I don’t see—,0.22,0.3,0.73,0.7,R,7/10
697,KROGSTAD,"I knew her too, once upon a time.",0.22,0.3,0.73,0.7,R,7/10
698,NORA,I am aware of that.,0.22,0.3,0.72,0.7,R,7/10
699,KROGSTAD,Are you? So you know all about it; I thought as much. Then I can ask,0.22,0.5,0.72,0.7,R,7/10
700,KROGSTAD,"you, without beating about the bush—is Mrs Linde to have an appointment",0.22,0.3,0.72,0.2,R,7/10
701,KROGSTAD,in the Bank?,0.22,0.5,0.72,0.2,R,7/10
702,NORA,"What right have you to question me, Mr. Krogstad?—You, one of my",0.22,0.5,0.72,0.7,R,7/10
703,NORA,"husband’s subordinates! But since you ask, you shall know. Yes, Mrs",0.22,0.45,0.72,0.2,R,7/10
704,NORA,"Linde is to have an appointment. And it was I who pleaded her cause,",0.22,0.3,0.72,0.2,R,7/10
705,NORA,"Mr. Krogstad, let me tell you that.",0.22,0.3,0.72,0.2,R,7/10
706,KROGSTAD,"I was right in what I thought, then.",0.22,0.3,0.72,0.7,R,7/10
707,NORA,_[walking up and down the stage]_. Sometimes one has a tiny little bit,0.22,0.3,0.72,0.7,R,7/10
708,NORA,"of influence, I should hope. Because one is a woman, it does not",0.22,0.3,0.72,0.2,R,7/10
709,NORA,"necessarily follow that—. When anyone is in a subordinate position, Mr.",0.22,0.3,0.72,0.2,R,7/10
710,NORA,"Krogstad, they should really be careful to avoid offending anyone",0.22,0.3,0.72,0.2,R,7/10
711,NORA,who—who—,0.22,0.3,0.72,0.2,R,7/10
712,KROGSTAD,Who has influence?,0.22,0.5,0.72,0.7,R,7/10
713,NORA,Exactly.,0.23,0.3,0.72,0.7,R,7/10
714,KROGSTAD,"_[changing his tone]_. Mrs Helmer, you will be so good as to use your",0.23,0.3,0.72,0.7,R,7/10
715,KROGSTAD,influence on my behalf.,0.23,0.3,0.72,0.2,R,7/10
716,NORA,What? What do you mean?,0.23,0.7,0.72,0.7,R,7/10
717,KROGSTAD,You will be so kind as to see that I am allowed to keep my subordinate,0.23,0.3,0.72,0.7,R,7/10
718,KROGSTAD,position in the Bank.,0.23,0.3,0.72,0.2,R,7/10
719,NORA,What do you mean by that? Who proposes to take your post away from you?,0.23,0.7,0.72,0.7,R,7/10
720,KROGSTAD,"Oh, there is no necessity to keep up the pretence of ignorance. I can",0.23,0.3,0.72,0.7,R,7/10
721,KROGSTAD,quite understand that your friend is not very anxious to expose herself,0.23,0.3,0.72,0.2,R,7/10
722,KROGSTAD,"to the chance of rubbing shoulders with me; and I quite understand,",0.23,0.3,0.72,0.2,R,7/10
723,KROGSTAD,"too, whom I have to thank for being turned off.",0.23,0.3,0.71,0.2,R,7/10
724,NORA,But I assure you—,0.23,0.3,0.71,0.7,R,7/10
725,KROGSTAD,"Very likely; but, to come to the point, the time has come when I should",0.23,0.3,0.71,0.7,R,7/10
726,KROGSTAD,advise you to use your influence to prevent that.,0.23,0.3,0.71,0.2,R,7/10
727,NORA,"But, Mr. Krogstad, I have no influence.",0.23,0.3,0.71,0.7,R,7/10
728,KROGSTAD,Haven’t you? I thought you said yourself just now—,0.23,0.5,0.71,0.7,R,7/10
729,NORA,Naturally I did not mean you to put that construction on it. I! What,0.23,0.45,0.71,0.7,R,7/10
730,NORA,should make you think I have any influence of that kind with my,0.23,0.3,0.71,0.2,R,7/10
731,NORA,husband?,0.23,0.5,0.71,0.2,R,7/10
732,KROGSTAD,"Oh, I have known your husband from our student days. I don’t suppose he",0.23,0.3,0.71,0.7,R,7/10
733,KROGSTAD,is any more unassailable than other husbands.,0.23,0.3,0.71,0.2,R,7/10
734,NORA,"If you speak slightingly of my husband, I shall turn you out of the",0.23,0.3,0.71,0.7,R,7/10
735,NORA,house.,0.23,0.3,0.71,0.2,R,7/10
736,KROGSTAD,"You are bold, Mrs Helmer.",0.23,0.3,0.71,0.7,R,7/10
737,NORA,"I am not afraid of you any longer. As soon as the New Year comes, I",0.23,0.3,0.71,0.7,R,7/10
738,NORA,shall in a very short time be free of the whole thing.,0.23,0.3,0.71,0.2,R,7/10
739,KROGSTAD,"_[controlling himself]_. Listen to me, Mrs Helmer. If necessary, I am",0.23,0.3,0.71,0.7,R,7/10
740,KROGSTAD,prepared to fight for my small post in the Bank as if I were fighting,0.23,0.3,0.71,0.2,R,7/10
741,KROGSTAD,for my life.,0.23,0.3,0.71,0.2,R,7/10
742,NORA,So it seems.,0.23,0.3,0.71,0.7,R,7/10
743,KROGSTAD,"It is not only for the sake of the money; indeed, that weighs least",0.23,0.3,0.71,0.7,R,7/10
744,KROGSTAD,"with me in the matter. There is another reason—well, I may as well tell",0.23,0.3,0.71,0.2,R,7/10
745,KROGSTAD,"you. My position is this. I daresay you know, like everybody else, that",0.24,0.3,0.71,0.2,R,7/10
746,KROGSTAD,"once, many years ago, I was guilty of an indiscretion.",0.24,0.3,0.71,0.2,R,7/10
747,NORA,I think I have heard something of the kind.,0.24,0.3,0.71,0.7,R,7/10
748,KROGSTAD,The matter never came into court; but every way seemed to be closed to,0.24,0.3,0.7,0.7,R,7/10
749,KROGSTAD,me after that. So I took to the business that you know of. I had to do,0.24,0.3,0.7,0.2,R,7/10
750,KROGSTAD,"something; and, honestly, I don’t think I’ve been one of the worst. But",0.24,0.3,0.7,0.2,R,7/10
751,KROGSTAD,now I must cut myself free from all that. My sons are growing up; for,0.24,0.3,0.7,0.2,R,7/10
752,KROGSTAD,their sake I must try and win back as much respect as I can in the,0.24,0.3,0.7,0.2,R,7/10
753,KROGSTAD,town. This post in the Bank was like the first step up for me—and now,0.24,0.3,0.7,0.2,R,7/10
754,KROGSTAD,your husband is going to kick me downstairs again into the mud.,0.24,0.3,0.7,0.2,R,7/10
755,NORA,"But you must believe me, Mr. Krogstad; it is not in my power to help",0.24,0.3,0.7,0.7,R,7/10
756,NORA,you at all.,0.24,0.3,0.7,0.2,R,7/10
757,KROGSTAD,Then it is because you haven’t the will; but I have means to compel,0.24,0.3,0.7,0.7,R,7/10
758,KROGSTAD,you.,0.24,0.3,0.7,0.2,R,7/10
759,NORA,You don’t mean that you will tell my husband that I owe you money?,0.24,0.5,0.7,0.7,R,7/10
760,KROGSTAD,Hm!—suppose I were to tell him?,0.24,0.65,0.7,0.7,R,7/10
761,NORA,It would be perfectly infamous of you. _[Sobbing.]_ To think of his,0.24,0.3,0.7,0.7,R,7/10
762,NORA,"learning my secret, which has been my joy and pride, in such an ugly,",0.24,0.3,0.7,0.2,R,7/10
763,NORA,clumsy way—that he should learn it from you! And it would put me in a,0.24,0.45,0.7,0.2,R,7/10
764,NORA,horribly disagreeable position—,0.24,0.3,0.7,0.2,R,7/10
765,KROGSTAD,Only disagreeable?,0.24,0.5,0.7,0.7,R,7/10
766,NORA,"_[impetuously]_. Well, do it, then!—and it will be the worse for you.",0.24,0.45,0.7,0.7,R,7/10
767,NORA,"My husband will see for himself what a blackguard you are, and you",0.24,0.3,0.7,0.2,R,7/10
768,NORA,certainly won’t keep your post then.,0.24,0.3,0.7,0.2,R,7/10
769,KROGSTAD,I asked you if it was only a disagreeable scene at home that you were,0.24,0.3,0.7,0.7,R,7/10
770,KROGSTAD,afraid of?,0.24,0.5,0.7,0.2,R,7/10
771,NORA,"If my husband does get to know of it, of course he will at once pay you",0.24,0.3,0.7,0.7,R,7/10
772,NORA,"what is still owing, and we shall have nothing more to do with you.",0.24,0.3,0.7,0.2,R,7/10
773,KROGSTAD,"_[coming a step nearer]_. Listen to me, Mrs Helmer. Either you have a",0.24,0.3,0.7,0.7,R,7/10
774,KROGSTAD,very bad memory or you know very little of business. I shall be obliged,0.24,0.3,0.69,0.2,R,7/10
775,KROGSTAD,to remind you of a few details.,0.24,0.3,0.69,0.2,R,7/10
776,NORA,What do you mean?,0.24,0.5,0.69,0.7,R,7/10
777,KROGSTAD,"When your husband was ill, you came to me to borrow two hundred and",0.25,0.3,0.69,0.7,R,7/10
778,KROGSTAD,fifty pounds.,0.25,0.3,0.69,0.2,R,7/10
779,NORA,I didn’t know anyone else to go to.,0.25,0.3,0.69,0.7,R,7/10
780,KROGSTAD,I promised to get you that amount—,0.25,0.3,0.69,0.7,R,7/10
781,NORA,"Yes, and you did so.",0.25,0.3,0.69,0.7,R,7/10
782,KROGSTAD,"I promised to get you that amount, on certain conditions. Your mind was",0.25,0.3,0.69,0.7,R,7/10
783,KROGSTAD,"so taken up with your husband’s illness, and you were so anxious to get",0.25,0.3,0.69,0.2,R,7/10
784,KROGSTAD,"the money for your journey, that you seem to have paid no attention to",0.25,0.3,0.69,0.2,R,7/10
785,KROGSTAD,the conditions of our bargain. Therefore it will not be amiss if I,0.25,0.3,0.69,0.2,R,7/10
786,KROGSTAD,"remind you of them. Now, I promised to get the money on the security of",0.25,0.3,0.69,0.2,R,7/10
787,KROGSTAD,a bond which I drew up.,0.25,0.3,0.69,0.2,R,7/10
788,NORA,"Yes, and which I signed.",0.25,0.3,0.69,0.7,R,7/10
789,KROGSTAD,Good. But below your signature there were a few lines constituting your,0.25,0.3,0.69,0.7,R,7/10
790,KROGSTAD,father a surety for the money; those lines your father should have,0.25,0.3,0.69,0.2,R,7/10
791,KROGSTAD,signed.,0.25,0.3,0.69,0.2,R,7/10
792,NORA,Should? He did sign them.,0.25,0.5,0.69,0.7,R,7/10
793,KROGSTAD,"I had left the date blank; that is to say, your father should himself",0.25,0.3,0.69,0.7,R,7/10
794,KROGSTAD,have inserted the date on which he signed the paper. Do you remember,0.25,0.3,0.69,0.2,R,7/10
795,KROGSTAD,that?,0.25,0.5,0.69,0.2,R,7/10
796,NORA,"Yes, I think I remember—",0.25,0.3,0.69,0.7,R,7/10
797,KROGSTAD,Then I gave you the bond to send by post to your father. Is that not,0.25,0.3,0.69,0.7,R,7/10
798,KROGSTAD,so?,0.25,0.5,0.69,0.2,R,7/10
799,NORA,Yes.,0.25,0.3,0.68,0.7,R,7/10
800,KROGSTAD,"And you naturally did so at once, because five or six days afterwards",0.25,0.3,0.68,0.7,R,7/10
801,KROGSTAD,you brought me the bond with your father’s signature. And then I gave,0.25,0.3,0.68,0.2,R,7/10
802,KROGSTAD,you the money.,0.25,0.3,0.68,0.2,R,7/10
803,NORA,"Well, haven’t I been paying it off regularly?",0.25,0.5,0.68,0.7,R,7/10
804,KROGSTAD,"Fairly so, yes. But—to come back to the matter in hand—that must have",0.25,0.3,0.68,0.7,R,7/10
805,KROGSTAD,"been a very trying time for you, Mrs Helmer?",0.25,0.5,0.68,0.2,R,7/10
806,NORA,"It was, indeed.",0.25,0.3,0.68,0.7,R,7/10
807,KROGSTAD,"Your father was very ill, wasn’t he?",0.25,0.5,0.68,0.7,R,7/10
808,NORA,He was very near his end.,0.25,0.3,0.68,0.7,R,7/10
809,KROGSTAD,And died soon afterwards?,0.26,0.5,0.68,0.7,R,7/10
810,NORA,Yes.,0.26,0.3,0.68,0.7,R,7/10
811,KROGSTAD,"Tell me, Mrs Helmer, can you by any chance remember what day your",0.26,0.3,0.68,0.7,R,7/10
812,KROGSTAD,"father died?—on what day of the month, I mean.",0.26,0.5,0.68,0.2,R,7/10
813,NORA,Papa died on the 29th of September.,0.26,0.3,0.68,0.7,R,7/10
814,KROGSTAD,"That is correct; I have ascertained it for myself. And, as that is so,",0.26,0.3,0.68,0.7,R,7/10
815,KROGSTAD,there is a discrepancy _[taking a paper from his pocket]_ which I,0.26,0.3,0.68,0.2,R,7/10
816,KROGSTAD,cannot account for.,0.26,0.3,0.68,0.2,R,7/10
817,NORA,What discrepancy? I don’t know—,0.26,0.5,0.68,0.7,R,7/10
818,KROGSTAD,"The discrepancy consists, Mrs Helmer, in the fact that your father",0.26,0.3,0.68,0.7,R,7/10
819,KROGSTAD,signed this bond three days after his death.,0.36,0.3,0.68,0.2,L,6/10
820,NORA,What do you mean? I don’t understand—,0.26,0.5,0.68,0.7,R,7/10
821,KROGSTAD,"Your father died on the 29th of September. But, look here; your father",0.26,0.3,0.68,0.7,R,7/10
822,KROGSTAD,"has dated his signature the 2nd of October. It is a discrepancy, isn’t",0.26,0.3,0.68,0.2,R,7/10
